cumulative_pop,cumulative_exposure
0.047583108060522024,0.03725028511877732
0.04759799035164071,0.03726455335961228
0.047614141029844265,0.037280037653288474
0.04763031368609206,0.03729554301818453
0.04764631286590318,0.03731088206436273
0.047661505825888725,0.03732544815572198
0.04767702080942249,0.037340322983787415
0.0476926763860693,0.037355332604028374
0.047706836466400115,0.03736890843282995
0.047724031446558096,0.03738539394007409
0.047736624521567385,0.037397467418925724
0.04775063659677375,0.03741090134936342
0.047754334120018414,0.03741444631107174
0.047757021649298896,0.037417022951638644
0.04777307942613162,0.037432418177097956
0.047776484857350664,0.03743568309863408
0.04777986587002319,0.037438924609144324
0.04778837241082108,0.03744708016609512
0.04780180856909965,0.0374599619422065
0.047816227415492366,0.03747378586026138
0.04782840115166479,0.037485457302392444
0.04783170591970665,0.0374886257141611
0.047835188335197086,0.03749196444356161
0.04785591732286613,0.03751183814351601
0.04786644910553817,0.03752193537991515
0.04787006739776175,0.03752540437971132
0.04788306253876053,0.0375378633351219
0.04789233056880537,0.037546748961917585
0.04789578196567821,0.03755005795254315
0.047898995349600966,0.03755313875074415
0.047902097194975284,0.037556112612529315
0.04791858724759559,0.037571922277875286
0.04793128863367748,0.03758409959883407
0.04794108115325415,0.03759348807447849
0.04795285711876271,0.037604778158149096
0.04795530366768784,0.03760712376132269
0.04796559175382745,0.03761698735622216
0.04797439581900516,0.03762542816155788
0.04798524865152117,0.03763583320113446
0.04799777970698009,0.03764784721939133
0.048006441091718303,0.03765615123134914
0.04801923399247473,0.03766841629104423
0.0480222978238531,0.03767135370730869
0.048036194957227454,0.03768467743846806
0.048049620832315454,0.037697549355678116
0.0480563807365249,0.03770413213435846
0.048061535020653835,0.037709151364013975
0.04807266866281376,0.0377199932783332
0.04807785913992447,0.03772504775262848
0.04808360358868762,0.037730641683204544
0.04808944099447673,0.037736326135111915
0.04810055709955758,0.03774715097186515
0.04810712081484682,0.037753542702240496
0.04811391265000143,0.03776015657519948
0.0481179419803893,0.03776408032757105
0.04812984398858233,0.03777567047491026
0.04813284380957007,0.037778591693470635
0.048141107036659414,0.037786638404404584
0.0481455056051082,0.0377909217199238
0.04814799898598222,0.03779334976830302
0.048152575352200355,0.037797806222868185
0.04815687864145302,0.03780199675573229
0.04816093466106361,0.0378059464980056
0.04816415286331393,0.03780908037572134
0.04816631301250816,0.037811183923881435
0.04816975656747293,0.03781453724953581
0.04817397181841446,0.03781864205090141
0.04818441395787983,0.03782881058153737
0.048192409488083704,0.0378365966098794
0.04820268015365586,0.03784659815964498
0.04820593178381758,0.03784976458938153
0.04821691591452426,0.03786046090980233
0.04822742815549324,0.03787069770511617
0.04823408221669984,0.03787717741413148
0.04824525716742976,0.03788805955463815
0.048253990012800396,0.037896563578740196
0.04826313046990549,0.03790546453418214
0.048273325256246134,0.037915392192932114
0.0482828895430868,0.03792470587276496
0.048290751889588326,0.03793236220713365
0.04829930540329336,0.037940691598485204
0.04830631487382814,0.03794751740426104
0.0483088891876251,0.0379500242649286
0.048319957633212486,0.037960802690980185
0.0483308901253459,0.03797144872588085
0.048341936918497426,0.03798220606684176
0.04834776419921887,0.03798788065898227
0.04835891660182985,0.037998740842184235
0.04836336315746102,0.038003070887507796
0.04837356505101036,0.038013005467240735
0.04837758042419064,0.03801691562811666
0.04838569318952885,0.03802481581975436
0.04839018065010048,0.038029185698211884
0.048402699664291726,0.038041376684528234
0.048415196097075015,0.038053545681123076
0.048427375699399346,0.03806540614896872
0.04843159731296751,0.03806951714624504
0.04843664376663427,0.03807443137085232
0.04844219342825764,0.03807983561817381
0.0484476961705484,0.03808519417556054
0.04845429844494151,0.03809162345469974
0.048461022674229776,0.03809817149322649
0.04846746744884183,0.038104447399452596
0.048472048450037775,0.03810890836754814
0.04847572988843747,0.03811249334352704
0.04848368453190582,0.03812023955646303
0.048490184280756354,0.03812656899647213
0.04849219989182698,0.038128531793750385
0.048500045034139766,0.0381361713747209
0.04851080979011427,0.038146654068547996
0.048523345203315756,0.038158861024181596
0.04852919518247692,0.03816455772000885
0.048534023227833754,0.03816925925912214
0.04853802976017488,0.03817316081080987
0.04854888767967136,0.03818373422705362
0.048560399489415415,0.03819494440006902
0.04856407799317873,0.03819852651830598
0.04856770638238235,0.03820205983510361
0.04857145579516839,0.03820571100437866
0.04858093542799632,0.03821494224833475
0.048584821270945704,0.03821872627297916
0.04858901588060576,0.038222810973913834
0.048596995439355424,0.03823058144929165
0.048604442278899956,0.03823783316397146
0.04861644132670683,0.038249517808256396
0.048628730303272284,0.038261484784478536
0.048635472099807814,0.038268049929948984
0.04864804778441783,0.03828029610178467
0.04865494050146897,0.03828700821329515
0.04866108451538297,0.03829299123946708
0.04866508415507362,0.038296886079108125
0.04866924715653609,0.03830094000005499
0.04867734049928356,0.0383088212780199
0.04868351890753122,0.03831483779731234
0.04868881071229942,0.03831999094424008
0.04869920496236896,0.03833011284029599
0.04871023623346823,0.03834085506591925
0.048713932304738874,0.03834445429135316
0.04871777481836989,0.038348196122010146
0.048728131501764874,0.038358281435727525
0.048739121953226834,0.038368983911284814
0.04874945849883699,0.038379049614875094
0.04875779301803302,0.038387165749893384
0.04876173286723819,0.03839100236570155
0.04876541501641077,0.0383945880338294
0.0487761352763903,0.038405027397562165
0.04877902398144427,0.03840784041168987
0.04878288441887931,0.038411599696504685
0.04878670159877546,0.03841531685723077
0.0487913131915531,0.038419807615336
0.04880034050859514,0.03842859839525298
0.04880394805678309,0.038432111417119
0.04881313144737914,0.03844105418109256
0.04881909273154538,0.038446859265469674
0.048827765146917,0.038455304442982056
0.04883623682057293,0.038463554138687975
0.04884700933601313,0.038474044388664363
0.04884941192702932,0.03847638402609544
0.048860021327244596,0.03848671543485281
0.0488624853284658,0.03848911487339583
0.04886502486094407,0.03849158786409779
0.04886787404905425,0.03849436239671939
0.048871363136915376,0.0384977600622002
0.04887595289884874,0.03850222956148107
0.048879780213955296,0.038505956591851
0.04888653575366034,0.03851253512038732
0.04889018062561692,0.03851608448805067
0.04889381522244511,0.038519623849818385
0.04890122789443752,0.038526842292217006
0.04890966362373915,0.03853505698539599
0.04891325730548413,0.03853855650415275
0.04892196280859485,0.038547033902426954
0.048931332551201634,0.03855615813554643
0.048941009660819254,0.03856558168193179
0.04895308345707077,0.03857733911607476
0.04895929821902381,0.038583391036519255
0.04896369057126569,0.03858766829871093
0.0489727827883998,0.03859652227818359
0.0489816521115267,0.038605159204000865
0.04899025424594604,0.038613535942088655
0.04899786436664052,0.03862094665956488
0.049004621088626396,0.038627526339403466
0.0490113626802263,0.0386340912853081
0.04902112202311974,0.038643594910262334
0.04902744442308273,0.03864975164834553
0.04903315425073069,0.03865531186496175
0.04903793969860776,0.03865997192275031
0.04904635676524486,0.03866816844227086
0.04904990501214009,0.03867162371667873
0.04905593833793642,0.03867749895502429
0.04906172136608895,0.0386831304541182
0.04906704221865992,0.038688311887727346
0.04907240673187917,0.0386935358379722
0.04908010743255453,0.03870103476201889
0.04908911569370533,0.03870980698535419
0.049098792210362036,0.03871922995431562
0.049107339098509076,0.03872755289371453
0.0491142571058633,0.03873428963286214
0.0491219947095131,0.03874182449293778
0.04913030965059618,0.03874992156283613
0.049144549208494995,0.03876378801053268
0.049148668042691704,0.03876779892150094
0.049162675377331606,0.038781439230738936
0.04916412388851714,0.03878284978749461
0.04916647899480729,0.038785143184412146
0.04917962751190807,0.03879794717916821
0.04919079543553102,0.038808822476694795
0.04919339675297602,0.03881135563345075
0.049201025281986006,0.03881878427690093
0.049209092669169854,0.03882664027939957
0.04921665732016513,0.03883400671859059
0.04922483889757702,0.03884197391926236
0.04923287731810013,0.0388498017140955
0.049240255441276956,0.03885698651293948
0.04924541840396102,0.03886201419375137
0.04925049387786305,0.03886695667819491
0.049256511578099044,0.03887281670040689
0.04926300987159463,0.0388791447231948
0.049270102599563166,0.038886051604862075
0.049277789605442136,0.03889353719294853
0.049286215254408246,0.03890174206992071
0.049292340711246364,0.03890770702525618
0.04929877516417741,0.0389139728802538
0.04930405374123598,0.03891911314606929
0.04931616506151048,0.0389309071210168
0.04931950928043821,0.03893416371347401
0.04932273471421097,0.03893730463322913
0.04933450902879151,0.03894877043283147
0.04934549461381286,0.03895946816946044
0.04934755991175711,0.03896147935169835
0.04935085495289936,0.038964688054944734
0.04935415494734581,0.03896790158170699
0.049356990068238536,0.03897066241570561
0.04936083896348135,0.03897441046076102
0.049363594546729776,0.03897709384119034
0.049367534213365406,0.03898093027921271
0.0493722068306634,0.03898548046285107
0.04937680343141263,0.0389899566217546
0.04938086972147033,0.03899391636536495
0.0493844993051781,0.03899745084536789
0.049387733867948216,0.03900060065491898
0.04939071974785273,0.039003508297685584
0.04939356205033434,0.03900627612509842
0.049397836419478904,0.03901043849562986
0.04940169801500821,0.03901419890819413
0.049416140254229086,0.03902826272648121
0.049419530725928536,0.03903156435977777
0.049422644460689294,0.039034596507300026
0.049427180235612087,0.03903901343415809
0.04943077070236461,0.03904250982216282
0.049438763330701,0.03905029302467317
0.049447167177430584,0.03905847667067916
0.04945513790990504,0.03906623855105112
0.049460096056087616,0.03907106678203982
0.04946485213679525,0.03907569824214846
0.049469361923905684,0.0390800898621365
0.049473549548590214,0.039084167761118574
0.049476613093110744,0.039087151033503985
0.04948045962223145,0.03909089677443531
0.04948717813620874,0.03909743924740579
0.0494929553720694,0.039103065105979606
0.04949619545041629,0.03910622028658627
0.04949985190539617,0.039109780933770245
0.04950328198246341,0.03911312113467998
0.04950833449941558,0.039118041263700214
0.04951185401735458,0.039121468561918664
0.04951623804993873,0.03912573772244739
0.04952145441291414,0.0391308174043363
0.0495251913373712,0.039134456412506215
0.04953656456902903,0.03914553163851004
0.049551024980941466,0.039159613153321046
0.04955500736650982,0.03916349119093875
0.0495592498949537,0.03916762255507141
0.049563247090761146,0.0391715150148648
0.049567254312549366,0.03917541723793448
0.049573374673564624,0.03918137723096974
0.04957929720617477,0.03918714457917347
0.04958935521931898,0.03919693904850927
0.049599290472909674,0.03920661397488313
0.049608482195126695,0.03921556485216943
0.04961940055918614,0.03922619712918519
0.04962129338703682,0.039228040360455185
0.049631947502746646,0.03923841531305504
0.0496369394040094,0.03924327641466074
0.04964232455434899,0.039248520461284415
0.04964804862190126,0.039254094544685675
0.04965329040157405,0.03925919897729419
0.04965768550432234,0.039263478917922486
0.04966694094903186,0.03927249184802079
0.04967474463505458,0.039280091058954386
0.049681750162399285,0.039286913024861085
0.04968376045008529,0.039288870638240034
0.04968580569346729,0.0392908622913928
0.04969237240528971,0.039297256939785044
0.04969959431447442,0.03930428961781413
0.04970402426928058,0.0393086034972937
0.04970834431436032,0.03931281034694243
0.049712622225145976,0.03931697616631557
0.04971686048635184,0.03932110337502199
0.049718916871807496,0.03932310587829964
0.04972380970074479,0.03932787050350986
0.049728668280987945,0.03933260177742299
0.04973456239464598,0.039338341451318586
0.049740733760702587,0.039344351112942086
0.049744734090880614,0.039348246624978114
0.04975085203479994,0.03935420426425108
0.04975419200157376,0.03935745671597089
0.049758209040246,0.03936136849869895
0.04976250498302504,0.039365551877584455
0.04976761617554012,0.039370529144728626
0.04977338505169219,0.03937614686263806
0.04978010519111058,0.03938269091845922
0.049787417278727195,0.03938981141203135
0.04979548689991729,0.03939766958999997
0.04980334279510812,0.0394053196420976
0.049806268994276946,0.03940816916790539
0.049811529381999446,0.039413291720988564
0.04981817261386727,0.03941976088441946
0.04982709940010805,0.0394284537676807
0.049837928662947915,0.039438999278140235
0.049849197892382444,0.03944997322702577
0.04986061568661331,0.03946109184795749
0.04987209343023277,0.03947226884746159
0.04987543070657648,0.039475518679246945
0.04987878742423602,0.03947878744293953
0.04988909832896796,0.03948882817750344
0.04989472695113901,0.039494309316418924
0.04990664320183706,0.03950591333307573
0.04991604570917528,0.03951506947241294
0.049920182967291726,0.03951909832455052
0.049926968668941876,0.03952570622471742
0.0499341081986911,0.039532658681847695
0.0499412173969292,0.0395395816022244
0.04994656847542264,0.03954479246976514
0.04995208450471913,0.03955016396600651
0.04995712334664027,0.039555070778313974
0.0499615695756228,0.03955940050554786
0.049965233405424005,0.039562968334315336
0.0499690691603409,0.03956670358335255
0.04998050831156746,0.039577843001676
0.04999350234570587,0.039590496561289844
0.04999751943093075,0.03959440838935074
0.05000296148627277,0.03959970784993077
0.05001118328724021,0.03960771422020551
0.050019566869270525,0.03961587813249542
0.050026914424272,0.039623033164122766
0.05003428463870262,0.03963021026144844
0.05004115892039091,0.039636904420646324
0.05004505941415612,0.03964070271222042
0.050051911511304156,0.03964737526816563
0.05005819660570346,0.03965349567817941
0.05006354864385733,0.0396587074802352
0.05006837420397974,0.0396634065992331
0.05007412053877472,0.03966900236642247
0.05007787448693154,0.039672657952230815
0.050082121716671216,0.03967679389447418
0.050086678151080415,0.03968123093949109
0.05009231227114345,0.03968671743224073
0.050099167074065754,0.039693392623062505
0.05010396340277558,0.03969806327658018
0.0501092352752147,0.03970319701345316
0.050116278227235425,0.03971005542342056
0.05012514774281455,0.03971869253664736
0.050130818327893165,0.03972421453894266
0.050134655210216005,0.03972795088584511
0.05013836195348273,0.03973156050364349
0.05014319683817557,0.03973626870288594
0.05014628063283142,0.03973927169480508
0.05014791965039507,0.03974086776621977
0.05014948854421909,0.03974239555130318
0.0501509106358751,0.039743780380783696
0.05015776809983954,0.039750458162921984
0.05015916014164085,0.03975181372992529
0.050161201887203646,0.03975380197691002
0.05016960647305381,0.03976198634266987
0.05017801471705669,0.03977017427073015
0.05018537474972426,0.03977734145307913
0.0501884883856582,0.03978037350436407
0.05019462587180074,0.03978635017380765
0.05019975658937438,0.03979134645440751
0.05020141465307662,0.039792961072906766
0.05020382701624469,0.03979531022643617
0.05020570999431241,0.039797143866010895
0.05020761609213419,0.03979900001954726
0.050209490773170336,0.03980082557949231
0.05021132571126135,0.0398026124378517
0.05021322794287395,0.03980446482648274
0.05021519608794362,0.03980638140148189
0.05021955237099733,0.03981062353958371
0.05022504956598271,0.039815976695017616
0.05022872780447404,0.03981955855493333
0.05023333151711323,0.03982404163937844
0.0502372268211701,0.03982783487722687
0.0502473338087246,0.03983767703772721
0.05025323732549438,0.03984342586835071
0.05025751660893254,0.0398475930244096
0.05026340140842297,0.039853323628190884
0.05026758378982462,0.03985739642127653
0.0502716899637857,0.03986139500373736
0.0502755407195734,0.03986514486058698
0.050278644006518915,0.03986816683405155
0.05028134348058088,0.039870795575488206
0.05028395595427337,0.039873339596171495
0.05028980394493491,0.03987903435560254
0.05029233498974987,0.039881499081038094
0.050297417944842104,0.0398864488506469
0.050299929818554565,0.03988889490730832
0.0503024480244654,0.039891347130249506
0.050305286486224746,0.03989411121757611
0.0503101503042893,0.03989884759206729
0.05031419281063276,0.03990278417515315
0.05031843176362636,0.03990691205752082
0.05032213875474035,0.03991052191667227
0.0503256623282199,0.039913953164166495
0.05032852606597845,0.03991674186520115
0.050332494214503275,0.039920606038819646
0.050336617454555616,0.03992462124019965
0.050338931830152596,0.039926874973664817
0.05034290763125411,0.039930746599344334
0.05034550777604088,0.03993327861416848
0.05035022223297299,0.03993786954114327
0.05035733138803937,0.03994479241947946
0.05036218046478354,0.039949514438907825
0.05036773634625479,0.039954924743102437
0.050372484916644346,0.03995954888968114
0.050378122308915356,0.03996503856889916
0.050383592610002484,0.039970365535118756
0.0503890821318656,0.0399757112184844
0.050394549823404564,0.0399810356435322
0.050400026152927636,0.03998636848022842
0.05040421995532863,0.03999045239505613
0.05040968962964567,0.0399957787509285
0.05041446443595491,0.04000042844598355
0.05041933734192567,0.04000517367025624
0.05042508939203162,0.040010775003001875
0.050430272523708984,0.04001582232433159
0.05043570526540354,0.04002111271530382
0.050441380174415545,0.04002663892823521
0.05044673261359824,0.040031851120811916
0.05045147826807649,0.040036472427883114
0.050455679744119894,0.0400405638152856
0.050461454295532074,0.040046187059749855
0.05046507421397697,0.04004971212774273
0.05046921732706229,0.04005374668143511
0.05047296165936964,0.04005739290335206
0.05047645444101315,0.040060794165829396
0.05047946431840992,0.04006372517729702
0.05048198941202989,0.04006618410747302
0.05048442177046412,0.040068552732345164
0.05048682222370017,0.04007089028801102
0.05049055706915305,0.040074527271651596
0.050493048691429836,0.04007695360751301
0.05049567811392175,0.040079514132896975
0.05049901226291679,0.04008276091927761
0.05050179037946013,0.04008546624257605
0.05050461181517908,0.04008821374998492
0.05051452561814867,0.04009786778779484
0.05051746917260724,0.040100734214142605
0.05052061822547235,0.040103800754351084
0.05052323448475214,0.040106348461430304
0.05052606282482475,0.04010910269228238
0.050528890404971126,0.0401118561831201
0.05053178181449902,0.04011467183085809
0.050534992213331714,0.04011779810962425
0.050538467092496986,0.04012118193871077
0.050542154655818815,0.040124772879124304
0.050546165143833394,0.04012867828283747
0.05055519637545774,0.040137472874765406
0.05056322170194749,0.040145287918659935
0.05056619034541452,0.04014817877662461
0.05057056881612934,0.04015244252101817
0.05057403172372587,0.040155814692219446
0.050577679570629766,0.04015936695687944
0.0505816086016792,0.040163193037993206
0.05058714910361688,0.04016858836563451
0.05059288121671248,0.040174170283766776
0.050597973502616835,0.04017912913969828
0.05060099906200926,0.04018207542225607
0.050605337199158676,0.040186299889919334
0.05060961011554899,0.040190460845762145
0.05061378063591189,0.04019452208859639
0.05061844175913071,0.040199061079327726
0.050624064903695296,0.04020453688416303
0.05062698895104018,0.04020738431452977
0.05062952026112713,0.04020984929828656
0.05063549644629709,0.04021566889322574
0.05064125160216586,0.04022127325035584
0.05064685536367042,0.040226730180013284
0.05065274419737562,0.040232464712303344
0.05065504704144327,0.0402347072163926
0.05066147070300584,0.0402409625627812
0.05066890672777554,0.04024820374605894
0.05067564982726465,0.0402547701603425
0.05068361804069551,0.04026252958767578
0.05069250172595989,0.04027118049930846
0.05070247655396998,0.040280893963158024
0.05071186436107897,0.04029003578744689
0.05071759300951436,0.04029561433170126
0.05072616233186941,0.04030395911747871
0.05072914833192654,0.04030686687724964
0.05073213115444137,0.04030977154273742
0.050734369314535586,0.04031195105772682
0.050737607695401823,0.04031510458533086
0.050740465873371596,0.0403178878722564
0.05074575241275092,0.04032303589176094
0.050751664030199,0.04032879261080575
0.05075776984390652,0.040334738437707254
0.05076373596434519,0.04034054823163498
0.05076957620334315,0.040346235442514415
0.05077489355588431,0.04035141346780284
0.05077937132726656,0.04035577391095075
0.05078583105073532,0.04036206437433804
0.05079187776444476,0.04036795264980162
0.05079817888595337,0.04037408866697643
0.050806116291423814,0.040381818093590954
0.05081379023343762,0.04038929096011651
0.05082124704928944,0.040396552389700684
0.0508278215122553,0.04040295458613802
0.05083468507591503,0.040409638308145104
0.0508418489019776,0.04041661442496766
0.05084900414155003,0.0404235821802865
0.05085511499386489,0.040429532913771875
0.050861012897271365,0.0404352762781155
0.050868186085354525,0.0404422615116515
0.050873999709770024,0.04044792280531369
0.05087853226918022,0.04045233660091321
0.05088605131003817,0.04045965862506072
0.05088839333191758,0.04046193928041012
0.05089520813130404,0.0404685755158836
0.050902030900813376,0.04047521951264382
0.050908087674572826,0.040481117584560244
0.050912694733800196,0.04048560392790497
0.05091739453419492,0.04049018058237843
0.0509223632142761,0.0404950190712526
0.05092762117710055,0.040500139262975805
0.050936133161695735,0.04050842821337874
0.05094173832550084,0.04051388650859312
0.050948213778558175,0.040520192289416446
0.05095506666476034,0.04052686561374069
0.05096131632246311,0.04053295151558347
0.05096690584302308,0.040538394577442856
0.050973044190519366,0.04054437208567067
0.0509780783860196,0.04054927437330447
0.05098256030656782,0.040553638856900345
0.05098502806424842,0.04055604195347462
0.050987858202448985,0.04055879793533943
0.050993137959707835,0.04056393935043114
0.05099816037401098,0.040568830165563174
0.051002421341718764,0.04057297948580728
0.051005345532622606,0.040575827055971396
0.05101540314837898,0.04058562113833186
0.051020195092819035,0.04059028752245804
0.05102772284396071,0.040597618028659174
0.0510352890813865,0.04060498601271246
0.0510394103896346,0.040608999332906084
0.05104131789781911,0.04061085685985034
0.05104312017663731,0.04061261191468735
0.051044935374331336,0.040614379549894976
0.05104694890119636,0.04061634031757878
0.05105044965998465,0.04061974934818077
0.05105414286579769,0.04062334578323887
0.051057351894318516,0.04062647072759859
0.05106023974842156,0.0406292829130723
0.05106273661112045,0.04063171435204433
0.051065087408301235,0.04063400355276139
0.05106758917567111,0.04063643976789039
0.05107026917538828,0.040639049545256295
0.051073000328387026,0.04064170913556643
0.05107551697075356,0.040644159835931885
0.05107807412093279,0.040646649982709226
0.051085598523925885,0.040653977228491206
0.051092768214059794,0.040660959055732526
0.051098923420891236,0.0406669529815409
0.05110444785202775,0.04067233265947416
0.05111093056261457,0.04067864550766249
0.051117853147210936,0.040685386704117636
0.05112474092032043,0.040692094001229466
0.05113064527711817,0.040697843649870204
0.05113718293021486,0.04070421000094427
0.05113985718653343,0.04070681418540225
0.05114477421555795,0.0407116023766
0.05114828537976998,0.04071502153997895
0.051151805808736205,0.04071844972535355
0.05115541383337345,0.040721963211184764
0.05115938848444288,0.04072583371696577
0.05116333120716785,0.04072967313100069
0.05116672629147903,0.04073297925604761
0.051170125139791654,0.040736289046470205
0.0511728896897534,0.04073898115866367
0.05117554233472726,0.04074156429804544
0.051178101467944624,0.040744056375900624
0.05118041358950993,0.04074630791439508
0.051183956871917936,0.04074975835439708
0.05119159801955226,0.040757199285833705
0.05119764857086311,0.04076309129834444
0.05119984953722399,0.04076523459416457
0.051202228729170324,0.04076755144563694
0.05120818698715534,0.04077335358312596
0.05121068501158949,0.04077578615339303
0.05121635050864736,0.0407813032009858
0.05121893015285084,0.04078381525239059
0.05122146823361516,0.04078628682941694
0.0512235832838408,0.04078834646030841
0.05122544943495216,0.04079016371383295
0.05123323530614042,0.04079774557672302
0.05123672887163665,0.04080114760251428
0.05124036812606878,0.04080469149984566
0.05124404587042602,0.04080827287857478
0.05125506186914079,0.040819000231986244
0.05125694688707207,0.04082083585797527
0.051259038939776826,0.040822873093935466
0.05126151036003134,0.040825279757115536
0.05126438825707232,0.04082808224642583
0.05126805380828068,0.040831651751495494
0.051271908672923416,0.0408354056095384
0.0512756019083845,0.04083900207346769
0.051283960206353424,0.040847141364198605
0.05129197684284495,0.04085494794579348
0.05129958992366273,0.04086236154583074
0.051310506974885914,0.04087299254440966
0.05131864097498665,0.04088091341440872
0.05132898756972386,0.04089098890381508
0.051337105733086946,0.04089889435203659
0.051346814037650006,0.0409083482759858
0.05135610271417772,0.04091739356714982
0.05136524926005513,0.040926300451823806
0.05137352393337066,0.04093435830906566
0.05138066262465235,0.04094130994969823
0.05138684281906472,0.04094732820835364
0.05139472867594631,0.04095500743707464
0.05139840604736234,0.040958588452634496
0.05140287845921016,0.04096294367668049
0.051406787679383475,0.040966750466010095
0.05140869668401408,0.04096860945019
0.05141059590726029,0.04097045890928099
0.051415026253732746,0.04097477317016426
0.05141931780417983,0.040978952271807326
0.05142360149529411,0.040983123720050765
0.051427437550852585,0.040986859261852034
0.05143087579413591,0.04099020741500362
0.05143365178018109,0.040992910663628014
0.05143740529662075,0.04099656582903122
0.05144117222021874,0.04100023405029339
0.05144488106381544,0.04100384571338811
0.05144982107527675,0.041008656284828277
0.05145566469987347,0.04101434679259575
0.05146159006257162,0.041020116896732475
0.05146791465180872,0.0410262757667256
0.05147490658370401,0.0410330844934159
0.051483602351332786,0.04104155241130089
0.051492389192556394,0.041050109016436444
0.05149980842664958,0.041057333848993224
0.051508664560037144,0.04106595793067364
0.05151161890326349,0.04106883486309787
0.0515197055892445,0.04107670965871939
0.05152578579796354,0.04108263055154386
0.05152859670966657,0.04108536781069099
0.05153398576522593,0.04109061566020841
0.05154260961189736,0.04109901354163579
0.05155072700597169,0.04110691824072572
0.05155426904628263,0.04111036747117654
0.051563998999120425,0.04111984247616432
0.05156589967863182,0.0411216933533629
0.051567845708340006,0.041123588392475506
0.0515720791743646,0.04112771093164577
0.05157634362883859,0.041131863647294535
0.05158440503387905,0.04113971382439614
0.05158844120776406,0.04114364424094898
0.05159245705089187,0.041147554859458695
0.05159593567923457,0.04115094233948529
0.05159924798412172,0.0411541678541255
0.05160096112752106,0.041155836109103096
0.05160431373658564,0.04115910087185566
0.05160770246815286,0.04116240081061559
0.051612894286707595,0.04116745659120588
0.05161455968726085,0.04116907835431324
0.051620096798918505,0.0411744703805079
0.05162196408575807,0.04117628874000188
0.0516241163999361,0.04117838465844178
0.051630973715140166,0.04118506229571758
0.05163901540735112,0.04119289327651257
0.05164772760311804,0.0412013771920795
0.051656831189497446,0.04121024224289625
0.051666127357098024,0.04121929482884926
0.05167554627697015,0.04122846695067304
0.05167901393033455,0.0412318437432918
0.05168575356776415,0.04123840678623003
0.051691642833706655,0.041244141739431736
0.05169348293224807,0.041245933623025484
0.05169673900337495,0.041249104377363364
0.05169941418632498,0.04125170946417286
0.051702061376058435,0.04125428729125447
0.051707369585558424,0.041259456413071105
0.05171140937494458,0.04126339035039038
0.05171572253023462,0.04126759049077826
0.05171960923427768,0.04127137535395365
0.05172305965250494,0.04127473536303677
0.05172844773540034,0.04127998226537634
0.05173382160387835,0.041285215325749976
0.05173908029490041,0.04129033622659028
0.051741509315328796,0.04129270160092026
0.05174380277266915,0.041294934964236744
0.05174980067529261,0.041300775707580624
0.05175568311022137,0.04130650400875736
0.05175873682381406,0.04130947770780856
0.05176142283038132,0.04131209333463083
0.051763776785339034,0.04131438561038357
0.05176584454836224,0.041316399193109525
0.05177101103136161,0.041321430301996115
0.051776158453268335,0.041326442849235916
0.05178241345958257,0.04133253395954385
0.05178966191937238,0.04133959249248918
0.05179252445456458,0.04134238002246759
0.05179417881395157,0.041343991033713445
0.0517968503801001,0.041346592598490224
0.05180421839017251,0.041353767549217116
0.051808831561578554,0.04135825984458693
0.05181300080213414,0.04136231984114787
0.05181607873427908,0.04136531712416778
0.05181966813838323,0.04136881247736804
0.05182380724586154,0.04137284313040982
0.05182801503147719,0.041376940662058784
0.051831933616011724,0.04138075657038113
0.051835847287553014,0.04138456769444231
0.051839557009668115,0.04138818021303617
0.05184467693691355,0.041393165986040044
0.0518525656446888,0.041400847990954524
0.05186059644306347,0.0414086683633576
0.0518648177148989,0.04141277902785539
0.05186862640167025,0.04141648791799669
0.05187155307988908,0.04141933791030224
0.05187423016473523,0.04142194484917367
0.05187690635363825,0.0414245509155778
0.05188495628436491,0.041432389919019846
0.051893194682516366,0.041440412451592995
0.05189629791874812,0.04144343437567262
0.05189924869848743,0.04144630783798162
0.05190763015262029,0.041454469678130046
0.05191578373655554,0.04146240961882068
0.05191860176639023,0.04146515380958754
0.05192270604521702,0.0414691505465711
0.05192424204778527,0.04147064630222768
0.05193240632686288,0.041478596657822574
0.05193537511336872,0.041481487655078114
0.0519385862318167,0.04148461463460393
0.05194056692152064,0.04148654342553816
0.05194552156039142,0.04149136824111497
0.05195032519240316,0.04149604600657072
0.05195494586268418,0.0415005456043272
0.05195956723983704,0.04150504589043379
0.05197059827583251,0.04151578788711352
0.051974925017729566,0.041520001258107085
0.051979134536975675,0.04152410047796127
0.05199016782414205,0.04153484466682589
0.05199423823657844,0.04153880842479883
0.05199828874659388,0.04154275280184147
0.05200223884127939,0.041546599394674075
0.05200647306566979,0.041550722672339155
0.052010583422345935,0.041554725327918
0.05201441471029061,0.041558456227028265
0.052018265223692545,0.04156220584784319
0.05202203197954501,0.041565873905755175
0.05202567921710355,0.041569425577036107
0.052029624943383604,0.04157326791592584
0.05203334519289555,0.041576890686073766
0.052035107857893656,0.041578607165066755
0.05203784408278877,0.041581271694377545
0.05203941216636292,0.04158279869044155
0.052041838384270775,0.04158516133568369
0.0520441322413396,0.04158739508825482
0.05204601840475174,0.041589231829710374
0.05205516486428573,0.04159813863030333
0.052064923029579595,0.0416076411085139
0.05207468355215316,0.04161714588223785
0.052076647521139566,0.04161905839057702
0.05208473141656329,0.04162693046876049
0.05209014735925907,0.04163220450090756
